"Step","s33_dual_triangle_rotary_drop-1 - train/loss","s33_dual_triangle_rotary_drop-1 - train/loss__MIN","s33_dual_triangle_rotary_drop-1 - train/loss__MAX","s33_dual_triangle_rotary_drop700000000 - train/loss","s33_dual_triangle_rotary_drop700000000 - train/loss__MIN","s33_dual_triangle_rotary_drop700000000 - train/loss__MAX","s33_dual_triangle_none_drop-1 - train/loss","s33_dual_triangle_none_drop-1 - train/loss__MIN","s33_dual_triangle_none_drop-1 - train/loss__MAX","s33_causal_rotary_drop-1 - train/loss","s33_causal_rotary_drop-1 - train/loss__MIN","s33_causal_rotary_drop-1 - train/loss__MAX","s33_causal_rotary_drop700000000 - train/loss","s33_causal_rotary_drop700000000 - train/loss__MIN","s33_causal_rotary_drop700000000 - train/loss__MAX","s33_causal_none_drop-1 - train/loss","s33_causal_none_drop-1 - train/loss__MIN","s33_causal_none_drop-1 - train/loss__MAX","s33_bidirectional_rotary_drop-1 - train/loss","s33_bidirectional_rotary_drop-1 - train/loss__MIN","s33_bidirectional_rotary_drop-1 - train/loss__MAX","s33_bidirectional_rotary_drop700000000 - train/loss","s33_bidirectional_rotary_drop700000000 - train/loss__MIN","s33_bidirectional_rotary_drop700000000 - train/loss__MAX","s33_bidirectional_none_drop-1 - train/loss","s33_bidirectional_none_drop-1 - train/loss__MIN","s33_bidirectional_none_drop-1 - train/loss__MAX","s22_dual_triangle_rotary_drop-1 - train/loss","s22_dual_triangle_rotary_drop-1 - train/loss__MIN","s22_dual_triangle_rotary_drop-1 - train/loss__MAX","s22_dual_triangle_rotary_drop700000000 - train/loss","s22_dual_triangle_rotary_drop700000000 - train/loss__MIN","s22_dual_triangle_rotary_drop700000000 - train/loss__MAX","s22_dual_triangle_none_drop-1 - train/loss","s22_dual_triangle_none_drop-1 - train/loss__MIN","s22_dual_triangle_none_drop-1 - train/loss__MAX","s22_causal_rotary_drop-1 - train/loss","s22_causal_rotary_drop-1 - train/loss__MIN","s22_causal_rotary_drop-1 - train/loss__MAX","s22_causal_rotary_drop700000000 - train/loss","s22_causal_rotary_drop700000000 - train/loss__MIN","s22_causal_rotary_drop700000000 - train/loss__MAX","s22_causal_none_drop-1 - train/loss","s22_causal_none_drop-1 - train/loss__MIN","s22_causal_none_drop-1 - train/loss__MAX","s22_bidirectional_rotary_drop-1 - train/loss","s22_bidirectional_rotary_drop-1 - train/loss__MIN","s22_bidirectional_rotary_drop-1 - train/loss__MAX","s22_bidirectional_rotary_drop700000000 - train/loss","s22_bidirectional_rotary_drop700000000 - train/loss__MIN","s22_bidirectional_rotary_drop700000000 - train/loss__MAX","s22_bidirectional_none_drop-1 - train/loss","s22_bidirectional_none_drop-1 - train/loss__MIN","s22_bidirectional_none_drop-1 - train/loss__MAX","s11_dual_triangle_rotary_drop-1 - train/loss","s11_dual_triangle_rotary_drop-1 - train/loss__MIN","s11_dual_triangle_rotary_drop-1 - train/loss__MAX","s11_dual_triangle_rotary_drop700000000 - train/loss","s11_dual_triangle_rotary_drop700000000 - train/loss__MIN","s11_dual_triangle_rotary_drop700000000 - train/loss__MAX","s11_dual_triangle_none_drop-1 - train/loss","s11_dual_triangle_none_drop-1 - train/loss__MIN","s11_dual_triangle_none_drop-1 - train/loss__MAX","s11_causal_rotary_drop-1 - train/loss","s11_causal_rotary_drop-1 - train/loss__MIN","s11_causal_rotary_drop-1 - train/loss__MAX","s11_causal_rotary_drop700000000 - train/loss","s11_causal_rotary_drop700000000 - train/loss__MIN","s11_causal_rotary_drop700000000 - train/loss__MAX","s11_causal_none_drop-1 - train/loss","s11_causal_none_drop-1 - train/loss__MIN","s11_causal_none_drop-1 - train/loss__MAX","s11_bidirectional_rotary_drop-1 - train/loss","s11_bidirectional_rotary_drop-1 - train/loss__MIN","s11_bidirectional_rotary_drop-1 - train/loss__MAX","s11_bidirectional_rotary_drop700000000 - train/loss","s11_bidirectional_rotary_drop700000000 - train/loss__MIN","s11_bidirectional_rotary_drop700000000 - train/loss__MAX","s11_bidirectional_none_drop-1 - train/loss","s11_bidirectional_none_drop-1 - train/loss__MIN","s11_bidirectional_none_drop-1 - train/loss__MAX"
"8400","2.544375","2.544375","2.544375","2.54421875","2.54421875","2.54421875","2.57046875","2.57046875","2.57046875","2.6015625","2.6015625","2.6015625","2.60125","2.60125","2.60125","2.61390625","2.61390625","2.61390625","2.55","2.55","2.55","2.55","2.55","2.55","2.6334375","2.6334375","2.6334375","2.5428125","2.5428125","2.5428125","2.5425","2.5425","2.5425","2.57109375","2.57109375","2.57109375","2.6046875","2.6046875","2.6046875","2.60484375","2.60484375","2.60484375","2.61625","2.61625","2.61625","2.5484375","2.5484375","2.5484375","2.5484375","2.5484375","2.5484375","2.6334375","2.6334375","2.6334375","2.54125","2.54125","2.54125","2.53984375","2.53984375","2.53984375","2.56953125","2.56953125","2.56953125","2.6021875","2.6021875","2.6021875","2.60265625","2.60265625","2.60265625","2.6125","2.6125","2.6125","2.5503125","2.5503125","2.5503125","2.5503125","2.5503125","2.5503125","2.63484375","2.63484375","2.63484375"
"8500","2.54109375","2.54109375","2.54109375","2.54125","2.54125","2.54125","2.56890625","2.56890625","2.56890625","2.6015625","2.6015625","2.6015625","2.60140625","2.60140625","2.60140625","2.61296875","2.61296875","2.61296875","2.55046875","2.55046875","2.55046875","2.55046875","2.55046875","2.55046875","2.6340625","2.6340625","2.6340625","2.53796875","2.53796875","2.53796875","2.53828125","2.53828125","2.53828125","2.5678125","2.5678125","2.5678125","2.60078125","2.60078125","2.60078125","2.6009375","2.6009375","2.6009375","2.61140625","2.61140625","2.61140625","2.54671875","2.54671875","2.54671875","2.54640625","2.54640625","2.54640625","2.63328125","2.63328125","2.63328125","2.5428125","2.5428125","2.5428125","2.54125","2.54125","2.54125","2.57234375","2.57234375","2.57234375","2.6028125","2.6028125","2.6028125","2.60328125","2.60328125","2.60328125","2.61265625","2.61265625","2.61265625","2.55015625","2.55015625","2.55015625","2.55015625","2.55015625","2.55015625","2.635","2.635","2.635"
"8600","2.54296875","2.54296875","2.54296875","2.54328125","2.54328125","2.54328125","2.5715625","2.5715625","2.5715625","2.604375","2.604375","2.604375","2.60421875","2.60421875","2.60421875","2.61546875","2.61546875","2.61546875","2.5525","2.5525","2.5525","2.5525","2.5525","2.5525","2.63640625","2.63640625","2.63640625","2.53984375","2.53984375","2.53984375","2.5403125","2.5403125","2.5403125","2.570625","2.570625","2.570625","2.60375","2.60375","2.60375","2.60359375","2.60359375","2.60359375","2.6140625","2.6140625","2.6140625","2.55","2.55","2.55","2.55015625","2.55015625","2.55015625","2.6365625","2.6365625","2.6365625","2.5415625","2.5415625","2.5415625","2.54","2.54","2.54","2.5709375","2.5709375","2.5709375","2.60203125","2.60203125","2.60203125","2.60203125","2.60203125","2.60203125","2.61328125","2.61328125","2.61328125","2.55078125","2.55078125","2.55078125","2.55078125","2.55078125","2.55078125","2.634375","2.634375","2.634375"
"8700","2.54375","2.54375","2.54375","2.54359375","2.54359375","2.54359375","2.57140625","2.57140625","2.57140625","2.60140625","2.60140625","2.60140625","2.60125","2.60125","2.60125","2.61421875","2.61421875","2.61421875","2.5484375","2.5484375","2.5484375","2.5484375","2.5484375","2.5484375","2.6334375","2.6334375","2.6334375","2.539375","2.539375","2.539375","2.53890625","2.53890625","2.53890625","2.56859375","2.56859375","2.56859375","2.604375","2.604375","2.604375","2.604375","2.604375","2.604375","2.61609375","2.61609375","2.61609375","2.5484375","2.5484375","2.5484375","2.5484375","2.5484375","2.5484375","2.63578125","2.63578125","2.63578125","2.54140625","2.54140625","2.54140625","2.539375","2.539375","2.539375","2.57125","2.57125","2.57125","2.60296875","2.60296875","2.60296875","2.60296875","2.60296875","2.60296875","2.61453125","2.61453125","2.61453125","2.55015625","2.55015625","2.55015625","2.55015625","2.55015625","2.55015625","2.63484375","2.63484375","2.63484375"
"8800","2.5415625","2.5415625","2.5415625","2.54109375","2.54109375","2.54109375","2.57015625","2.57015625","2.57015625","2.60078125","2.60078125","2.60078125","2.60046875","2.60046875","2.60046875","2.6128125","2.6128125","2.6128125","2.5503125","2.5503125","2.5503125","2.5503125","2.5503125","2.5503125","2.635625","2.635625","2.635625","2.54125","2.54125","2.54125","2.54140625","2.54140625","2.54140625","2.570625","2.570625","2.570625","2.60203125","2.60203125","2.60203125","2.6021875","2.6021875","2.6021875","2.61375","2.61375","2.61375","2.54546875","2.54546875","2.54546875","2.5453125","2.5453125","2.5453125","2.633125","2.633125","2.633125","2.54140625","2.54140625","2.54140625","2.5390625","2.5390625","2.5390625","2.570625","2.570625","2.570625","2.6021875","2.6021875","2.6021875","2.603125","2.603125","2.603125","2.61421875","2.61421875","2.61421875","2.5509375","2.5509375","2.5509375","2.5509375","2.5509375","2.5509375","2.6378125","2.6378125","2.6378125"
"8900","2.54046875","2.54046875","2.54046875","2.54046875","2.54046875","2.54046875","2.56875","2.56875","2.56875","2.6003125","2.6003125","2.6003125","2.6003125","2.6003125","2.6003125","2.6128125","2.6128125","2.6128125","2.550625","2.550625","2.550625","2.550625","2.550625","2.550625","2.63578125","2.63578125","2.63578125","2.53875","2.53875","2.53875","2.53875","2.53875","2.53875","2.56984375","2.56984375","2.56984375","2.604375","2.604375","2.604375","2.604375","2.604375","2.604375","2.61453125","2.61453125","2.61453125","2.54546875","2.54546875","2.54546875","2.54546875","2.54546875","2.54546875","2.63296875","2.63296875","2.63296875","2.54125","2.54125","2.54125","2.539375","2.539375","2.539375","2.571875","2.571875","2.571875","2.6025","2.6025","2.6025","2.60328125","2.60328125","2.60328125","2.614375","2.614375","2.614375","2.55","2.55","2.55","2.55","2.55","2.55","2.63484375","2.63484375","2.63484375"
"9000","2.54340625","2.54340625","2.54340625","2.543484375","2.543484375","2.543484375","2.57084375","2.57084375","2.57084375","2.602484375","2.602484375","2.602484375","2.602390625","2.602390625","2.602390625","2.614625","2.614625","2.614625","2.5515","2.5515","2.5515","2.5515","2.5515","2.5515","2.635484375","2.635484375","2.635484375","2.54096875","2.54096875","2.54096875","2.540953125","2.540953125","2.540953125","2.570734375","2.570734375","2.570734375","2.603640625","2.603640625","2.603640625","2.6036875","2.6036875","2.6036875","2.614359375","2.614359375","2.614359375","2.548140625","2.548140625","2.548140625","2.548125","2.548125","2.548125","2.63421875","2.63421875","2.63421875","2.5418125","2.5418125","2.5418125","2.54","2.54","2.54","2.571125","2.571125","2.571125","2.60284375","2.60284375","2.60284375","2.60328125","2.60328125","2.60328125","2.614203125","2.614203125","2.614203125","2.550875","2.550875","2.550875","2.550875","2.550875","2.550875","2.6355625","2.6355625","2.6355625"
"9100","2.54","2.54","2.54","2.54","2.54","2.54","2.56953125","2.56953125","2.56953125","2.600625","2.600625","2.600625","2.60078125","2.60078125","2.60078125","2.61421875","2.61421875","2.61421875","2.5453125","2.5453125","2.5453125","2.5453125","2.5453125","2.5453125","2.6334375","2.6334375","2.6334375","2.5353125","2.5353125","2.5353125","2.5353125","2.5353125","2.5353125","2.56734375","2.56734375","2.56734375","2.600625","2.600625","2.600625","2.600625","2.600625","2.600625","2.61265625","2.61265625","2.61265625","2.54421875","2.54421875","2.54421875","2.54390625","2.54390625","2.54390625","2.635","2.635","2.635","2.5371875","2.5371875","2.5371875","2.53609375","2.53609375","2.53609375","2.56828125","2.56828125","2.56828125","2.6021875","2.6021875","2.6021875","2.60234375","2.60234375","2.60234375","2.61421875","2.61421875","2.61421875","2.5478125","2.5478125","2.5478125","2.5478125","2.5478125","2.5478125","2.63484375","2.63484375","2.63484375"
"9200","2.5375","2.5375","2.5375","2.53734375","2.53734375","2.53734375","2.5671875","2.5671875","2.5671875","2.59890625","2.59890625","2.59890625","2.59953125","2.59953125","2.59953125","2.613125","2.613125","2.613125","2.5475","2.5475","2.5475","2.5475","2.5475","2.5475","2.63546875","2.63546875","2.63546875","2.53671875","2.53671875","2.53671875","2.5371875","2.5371875","2.5371875","2.5675","2.5675","2.5675","2.6021875","2.6021875","2.6021875","2.601875","2.601875","2.601875","2.6134375","2.6134375","2.6134375","2.5459375","2.5459375","2.5459375","2.545625","2.545625","2.545625","2.635625","2.635625","2.635625","2.539375","2.539375","2.539375","2.53734375","2.53734375","2.53734375","2.5696875","2.5696875","2.5696875","2.6028125","2.6028125","2.6028125","2.6025","2.6025","2.6025","2.61453125","2.61453125","2.61453125","2.55265625","2.55265625","2.55265625","2.55265625","2.55265625","2.55265625","2.63984375","2.63984375","2.63984375"
"9300","2.53984375","2.53984375","2.53984375","2.54","2.54","2.54","2.5703125","2.5703125","2.5703125","2.6003125","2.6003125","2.6003125","2.60015625","2.60015625","2.60015625","2.61390625","2.61390625","2.61390625","2.5459375","2.5459375","2.5459375","2.5459375","2.5459375","2.5459375","2.6346875","2.6346875","2.6346875","2.53875","2.53875","2.53875","2.539375","2.539375","2.539375","2.57015625","2.57015625","2.57015625","2.6009375","2.6009375","2.6009375","2.60125","2.60125","2.60125","2.6134375","2.6134375","2.6134375","2.54484375","2.54484375","2.54484375","2.545","2.545","2.545","2.635625","2.635625","2.635625","2.536875","2.536875","2.536875","2.53625","2.53625","2.53625","2.56796875","2.56796875","2.56796875","2.600625","2.600625","2.600625","2.600625","2.600625","2.600625","2.61328125","2.61328125","2.61328125","2.54296875","2.54296875","2.54296875","2.54296875","2.54296875","2.54296875","2.6309375","2.6309375","2.6309375"
"9400","2.53953125","2.53953125","2.53953125","2.539375","2.539375","2.539375","2.569375","2.569375","2.569375","2.59890625","2.59890625","2.59890625","2.59890625","2.59890625","2.59890625","2.61140625","2.61140625","2.61140625","2.54796875","2.54796875","2.54796875","2.54796875","2.54796875","2.54796875","2.63640625","2.63640625","2.63640625","2.536875","2.536875","2.536875","2.53671875","2.53671875","2.53671875","2.56765625","2.56765625","2.56765625","2.6021875","2.6021875","2.6021875","2.60296875","2.60296875","2.60296875","2.6146875","2.6146875","2.6146875","2.54609375","2.54609375","2.54609375","2.54609375","2.54609375","2.54609375","2.63625","2.63625","2.63625","2.53796875","2.53796875","2.53796875","2.53640625","2.53640625","2.53640625","2.56703125","2.56703125","2.56703125","2.6009375","2.6009375","2.6009375","2.60078125","2.60078125","2.60078125","2.6134375","2.6134375","2.6134375","2.5478125","2.5478125","2.5478125","2.5478125","2.5478125","2.5478125","2.6359375","2.6359375","2.6359375"
"9500","2.54140625","2.54140625","2.54140625","2.54171875","2.54171875","2.54171875","2.57125","2.57125","2.57125","2.59875","2.59875","2.59875","2.59890625","2.59890625","2.59890625","2.6115625","2.6115625","2.6115625","2.54515625","2.54515625","2.54515625","2.54515625","2.54515625","2.54515625","2.6346875","2.6346875","2.6346875","2.53640625","2.53640625","2.53640625","2.536875","2.536875","2.536875","2.568125","2.568125","2.568125","2.599375","2.599375","2.599375","2.5990625","2.5990625","2.5990625","2.61203125","2.61203125","2.61203125","2.54421875","2.54421875","2.54421875","2.54375","2.54375","2.54375","2.63515625","2.63515625","2.63515625","2.53859375","2.53859375","2.53859375","2.53765625","2.53765625","2.53765625","2.569375","2.569375","2.569375","2.6021875","2.6021875","2.6021875","2.60171875","2.60171875","2.60171875","2.61390625","2.61390625","2.61390625","2.54515625","2.54515625","2.54515625","2.54515625","2.54515625","2.54515625","2.63484375","2.63484375","2.63484375"
"9600","2.53890625","2.53890625","2.53890625","2.53890625","2.53890625","2.53890625","2.569375","2.569375","2.569375","2.6003125","2.6003125","2.6003125","2.60015625","2.60015625","2.60015625","2.61328125","2.61328125","2.61328125","2.5478125","2.5478125","2.5478125","2.5478125","2.5478125","2.5478125","2.63734375","2.63734375","2.63734375","2.53453125","2.53453125","2.53453125","2.53515625","2.53515625","2.53515625","2.5665625","2.5665625","2.5665625","2.60234375","2.60234375","2.60234375","2.6021875","2.6021875","2.6021875","2.61546875","2.61546875","2.61546875","2.54","2.54","2.54","2.5403125","2.5403125","2.5403125","2.6315625","2.6315625","2.6315625","2.53859375","2.53859375","2.53859375","2.53671875","2.53671875","2.53671875","2.57","2.57","2.57","2.6003125","2.6003125","2.6003125","2.60015625","2.60015625","2.60015625","2.61265625","2.61265625","2.61265625","2.54359375","2.54359375","2.54359375","2.54359375","2.54359375","2.54359375","2.63296875","2.63296875","2.63296875"
"9700","2.535625","2.535625","2.535625","2.53578125","2.53578125","2.53578125","2.56671875","2.56671875","2.56671875","2.59921875","2.59921875","2.59921875","2.59921875","2.59921875","2.59921875","2.61265625","2.61265625","2.61265625","2.544375","2.544375","2.544375","2.544375","2.544375","2.544375","2.63390625","2.63390625","2.63390625","2.53375","2.53375","2.53375","2.53359375","2.53359375","2.53359375","2.5659375","2.5659375","2.5659375","2.6015625","2.6015625","2.6015625","2.6015625","2.6015625","2.6015625","2.6140625","2.6140625","2.6140625","2.53859375","2.53859375","2.53859375","2.53890625","2.53890625","2.53890625","2.63453125","2.63453125","2.63453125","2.53515625","2.53515625","2.53515625","2.534375","2.534375","2.534375","2.566875","2.566875","2.566875","2.59859375","2.59859375","2.59859375","2.59859375","2.59859375","2.59859375","2.61140625","2.61140625","2.61140625","2.54484375","2.54484375","2.54484375","2.54484375","2.54484375","2.54484375","2.6334375","2.6334375","2.6334375"
"9800","2.536875","2.536875","2.536875","2.5371875","2.5371875","2.5371875","2.5675","2.5675","2.5675","2.5990625","2.5990625","2.5990625","2.5996875","2.5996875","2.5996875","2.6128125","2.6128125","2.6128125","2.54484375","2.54484375","2.54484375","2.54484375","2.54484375","2.54484375","2.63515625","2.63515625","2.63515625","2.5321875","2.5321875","2.5321875","2.53234375","2.53234375","2.53234375","2.5646875","2.5646875","2.5646875","2.599375","2.599375","2.599375","2.59953125","2.59953125","2.59953125","2.6125","2.6125","2.6125","2.5378125","2.5378125","2.5378125","2.538125","2.538125","2.538125","2.63234375","2.63234375","2.63234375","2.5375","2.5375","2.5375","2.53515625","2.53515625","2.53515625","2.5690625","2.5690625","2.5690625","2.600625","2.600625","2.600625","2.60046875","2.60046875","2.60046875","2.6134375","2.6134375","2.6134375","2.54390625","2.54390625","2.54390625","2.54390625","2.54390625","2.54390625","2.63421875","2.63421875","2.63421875"
"9900","2.535625","2.535625","2.535625","2.535625","2.535625","2.535625","2.56546875","2.56546875","2.56546875","2.5990625","2.5990625","2.5990625","2.59921875","2.59921875","2.59921875","2.61328125","2.61328125","2.61328125","2.54375","2.54375","2.54375","2.54375","2.54375","2.54375","2.636875","2.636875","2.636875","2.53453125","2.53453125","2.53453125","2.53421875","2.53421875","2.53421875","2.566875","2.566875","2.566875","2.6009375","2.6009375","2.6009375","2.60140625","2.60140625","2.60140625","2.61359375","2.61359375","2.61359375","2.5425","2.5425","2.5425","2.5425","2.5425","2.5425","2.635625","2.635625","2.635625","2.53515625","2.53515625","2.53515625","2.53328125","2.53328125","2.53328125","2.56671875","2.56671875","2.56671875","2.5978125","2.5978125","2.5978125","2.59875","2.59875","2.59875","2.61203125","2.61203125","2.61203125","2.54265625","2.54265625","2.54265625","2.54265625","2.54265625","2.54265625","2.63390625","2.63390625","2.63390625"
"10000","2.53796875","2.53796875","2.53796875","2.538046875","2.538046875","2.538046875","2.56821875","2.56821875","2.56821875","2.59940625","2.59940625","2.59940625","2.599546875","2.599546875","2.599546875","2.612875","2.612875","2.612875","2.545390625","2.545390625","2.545390625","2.545390625","2.545390625","2.545390625","2.635046875","2.635046875","2.635046875","2.535","2.535","2.535","2.535203125","2.535203125","2.535203125","2.566921875","2.566921875","2.566921875","2.600828125","2.600828125","2.600828125","2.600953125","2.600953125","2.600953125","2.61334375","2.61334375","2.61334375","2.54228125","2.54228125","2.54228125","2.54228125","2.54228125","2.54228125","2.63465625","2.63465625","2.63465625","2.537","2.537","2.537","2.53559375","2.53559375","2.53559375","2.56809375","2.56809375","2.56809375","2.600703125","2.600703125","2.600703125","2.600578125","2.600578125","2.600578125","2.61315625","2.61315625","2.61315625","2.545484375","2.545484375","2.545484375","2.545484375","2.545484375","2.545484375","2.634546875","2.634546875","2.634546875"
"10100","2.5309375","2.5309375","2.5309375","2.5309375","2.5309375","2.5309375","2.56375","2.56375","2.56375","2.59765625","2.59765625","2.59765625","2.59828125","2.59828125","2.59828125","2.6121875","2.6121875","2.6121875","2.53734375","2.53734375","2.53734375","2.53734375","2.53734375","2.53734375","2.63125","2.63125","2.63125","2.53546875","2.53546875","2.53546875","2.53578125","2.53578125","2.53578125","2.5690625","2.5690625","2.5690625","2.5984375","2.5984375","2.5984375","2.59828125","2.59828125","2.59828125","2.61109375","2.61109375","2.61109375","2.54140625","2.54140625","2.54140625","2.54203125","2.54203125","2.54203125","2.6365625","2.6365625","2.6365625","2.5346875","2.5346875","2.5346875","2.5334375","2.5334375","2.5334375","2.5665625","2.5665625","2.5665625","2.6","2.6","2.6","2.60046875","2.60046875","2.60046875","2.61296875","2.61296875","2.61296875","2.5390625","2.5390625","2.5390625","2.5390625","2.5390625","2.5390625","2.631875","2.631875","2.631875"
"10200","2.53359375","2.53359375","2.53359375","2.5340625","2.5340625","2.5340625","2.565","2.565","2.565","2.59953125","2.59953125","2.59953125","2.5996875","2.5996875","2.5996875","2.61390625","2.61390625","2.61390625","2.54125","2.54125","2.54125","2.54125","2.54125","2.54125","2.63515625","2.63515625","2.63515625","2.5340625","2.5340625","2.5340625","2.5340625","2.5340625","2.5340625","2.56640625","2.56640625","2.56640625","2.5990625","2.5990625","2.5990625","2.59875","2.59875","2.59875","2.61203125","2.61203125","2.61203125","2.53921875","2.53921875","2.53921875","2.539375","2.539375","2.539375","2.6346875","2.6346875","2.6346875","2.52921875","2.52921875","2.52921875","2.52796875","2.52796875","2.52796875","2.5603125","2.5603125","2.5603125","2.59953125","2.59953125","2.59953125","2.6003125","2.6003125","2.6003125","2.61390625","2.61390625","2.61390625","2.53859375","2.53859375","2.53859375","2.53859375","2.53859375","2.53859375","2.6334375","2.6334375","2.6334375"
"10300","2.5375","2.5375","2.5375","2.5375","2.5375","2.5375","2.568125","2.568125","2.568125","2.60296875","2.60296875","2.60296875","2.60296875","2.60296875","2.60296875","2.6175","2.6175","2.6175","2.5421875","2.5421875","2.5421875","2.5421875","2.5421875","2.5421875","2.63515625","2.63515625","2.63515625","2.5328125","2.5328125","2.5328125","2.53328125","2.53328125","2.53328125","2.5659375","2.5659375","2.5659375","2.59921875","2.59921875","2.59921875","2.5990625","2.5990625","2.5990625","2.6128125","2.6128125","2.6128125","2.539375","2.539375","2.539375","2.53890625","2.53890625","2.53890625","2.63546875","2.63546875","2.63546875","2.5340625","2.5340625","2.5340625","2.53359375","2.53359375","2.53359375","2.565625","2.565625","2.565625","2.6015625","2.6015625","2.6015625","2.601875","2.601875","2.601875","2.61515625","2.61515625","2.61515625","2.54484375","2.54484375","2.54484375","2.54484375","2.54484375","2.54484375","2.6365625","2.6365625","2.6365625"
"10400","2.53390625","2.53390625","2.53390625","2.53390625","2.53390625","2.53390625","2.56515625","2.56515625","2.56515625","2.595625","2.595625","2.595625","2.5953125","2.5953125","2.5953125","2.610625","2.610625","2.610625","2.54046875","2.54046875","2.54046875","2.54046875","2.54046875","2.54046875","2.6340625","2.6340625","2.6340625","2.53171875","2.53171875","2.53171875","2.5321875","2.5321875","2.5321875","2.56453125","2.56453125","2.56453125","2.59625","2.59625","2.59625","2.59609375","2.59609375","2.59609375","2.60859375","2.60859375","2.60859375","2.53796875","2.53796875","2.53796875","2.53796875","2.53796875","2.53796875","2.634375","2.634375","2.634375","2.53125","2.53125","2.53125","2.52984375","2.52984375","2.52984375","2.565625","2.565625","2.565625","2.5975","2.5975","2.5975","2.59765625","2.59765625","2.59765625","2.6115625","2.6115625","2.6115625","2.54","2.54","2.54","2.54","2.54","2.54","2.63453125","2.63453125","2.63453125"
